2.000000, 2.000000, 0.000000, 0.000000, -0.094752
3.350000, 2.000000, 0.000000, -0.014213, -0.057518
4.700000, 2.000000, -0.019187, -0.022841, -0.022345
6.049752, 1.974099, -0.050022, -0.026192, 0.008467
7.398063, 1.906597, -0.085382, -0.024922, 0.033696
8.743145, 1.791472, -0.119027, -0.019868, 0.053655
10.083593, 1.631165, -0.145848, -0.011820, 0.069121
11.419260, 1.434967, -0.161805, -0.001452, 0.117570
12.751627, 1.217483, -0.163764, 0.016184, 0.122755
14.083565, 0.997387, -0.141916, 0.034597, 0.004381
15.419993, 0.806443, -0.095210, 0.035254, -0.048680
16.763879, 0.678104, -0.047617, 0.027952, -0.042647
18.112348, 0.613846, -0.009881, 0.021555, -0.055838
19.462283, 0.600507, 0.019219, 0.013180, -0.030601
20.812033, 0.626451, 0.037012, 0.008590, -0.014952
22.161109, 0.676406, 0.048608, 0.006347, -0.009675
23.509514, 0.742000, 0.057176, 0.004896, 0.399006
24.857308, 0.819145, 0.063785, 0.064746, -0.502921
26.204563, 0.905197, 0.151193, -0.010692, -1.020485
27.539162, 1.108530, 0.136759, -0.163764, 0.527234
28.876557, 1.292579, -0.084323, -0.084679, 0.391209
30.221761, 1.178878, -0.198640, -0.025998, 0.189826
31.545214, 0.912473, -0.233738, 0.002476, 0.116120
32.858504, 0.599792, -0.230395, 0.019894, 0.065860
34.172832, 0.291503, -0.203539, 0.029773, 0.054017
35.494965, 0.018619, -0.163345, 0.037876, 0.017338
36.826994, -0.200917, -0.112213, 0.040476, -0.008061
38.168504, -0.352087, -0.057570, 0.039267, -0.021239
39.516267, -0.429764, -0.004560, 0.036081, -0.031007
40.866253, -0.435919, 0.044150, 0.031430, -0.046679
42.214938, -0.376336, 0.086581, 0.024428, -0.059141
43.559881, -0.259598, 0.119559, 0.015557, -0.057039
44.900244, -0.098578, 0.140561, 0.007001, -0.049263
46.236930, 0.090555, 0.150012, -0.000388, -0.024383
47.571768, 0.292313, 0.149488, -0.004046, 0.025115
48.906712, 0.493371, 0.144027, -0.000278, 0.022728
50.242734, 0.687136, 0.143651, 0.003131, 0.004912
51.578829, 0.880399, 0.147878, 0.003868, -0.001281
52.914095, 1.079307, 0.153099, 0.003675, -0.000092
54.248304, 1.285185, 0.158061, 0.003662, 0.000000
55.581476, 1.497680, 0.163004, 0.003662, 0.000000 
