2.000000, 2.000000, 0.000000, 0.000000, -0.217144
3.350000, 2.000000, 0.000000, -0.032572, -0.103667
4.700000, 2.000000, -0.043972, -0.048122, -0.009171
6.048695, 1.940657, -0.108936, -0.049497, 0.063257
7.390693, 1.793884, -0.175757, -0.040009, 0.114784
8.719895, 1.557832, -0.229769, -0.022791, 0.149340
10.034416, 1.250366, -0.260537, -0.000390, 0.167803
11.338856, 0.902607, -0.261064, 0.024780, 0.157080
12.643112, 0.554160, -0.227610, 0.048342, 0.079691
13.958294, 0.249533, -0.162348, 0.060296, -0.010452
15.290542, 0.031325, -0.080948, 0.058728, -0.105479
16.636122, -0.077835, -0.001665, 0.042906, -0.133948
17.986120, -0.080083, 0.056259, 0.022814, -0.114720
19.333984, -0.004174, 0.087058, 0.005606, -0.036796
20.678871, 0.113206, 0.094626, 0.000087, 0.002954
22.022832, 0.240760, 0.094743, 0.000530, 0.013249
23.366777, 0.368473, 0.095459, 0.002517, -0.017583
24.710631, 0.497146, 0.098857, -0.000120, -0.017403
26.054040, 0.630386, 0.098695, -0.002731, -0.014146
27.397470, 0.763409, 0.095009, -0.004852, -0.013622
28.741382, 0.891478, 0.088458, -0.006896, -0.013991
30.086103, 1.010741, 0.079149, -0.008994, -0.016016
31.431877, 1.117481, 0.067007, -0.011397, -0.014339
32.778847, 1.207872, 0.051621, -0.013548, -0.010881
34.127049, 1.277530, 0.033332, -0.015180, -0.006017
35.476299, 1.322519, 0.012839, -0.016082, -0.002011
36.826188, 1.339852, -0.008872, -0.016384, 0.001972
38.176135, 1.327875, -0.030990, -0.016088, 0.005740
39.525487, 1.286045, -0.052709, -0.015227, 0.009057
40.873612, 1.214921, -0.073266, -0.013869, 0.011732
42.219990, 1.116101, -0.091988, -0.012109, 0.013760
43.564282, 0.992092, -0.108335, -0.010045, 0.015404
44.906368, 0.846126, -0.121895, -0.007734, 0.017119
46.246351, 0.681974, -0.132337, -0.005166, 0.018964
47.584547, 0.503841, -0.139311, -0.002322, 0.030326
48.921468, 0.316379, -0.142445, 0.002227, 0.030350
50.257795, 0.124727, -0.139439, 0.006780, 0.004421
51.594692, -0.062905, -0.130286, 0.007443, 0.005400
52.933251, -0.238294, -0.120238, 0.008253, -0.001328
54.273504, -0.400225, -0.109097, 0.008054, 0.000000
55.615478, -0.547214, -0.098225, 0.008054, 0.000000 
